SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation
52.182.143.209,192.168.250.79,443,45903,2024-03-24 22:32:00.671447040,13.661804,8854,648.0842500741484,8854,648.0842500741484,269105.2184615383,518.7535238063817,340.53846153846155,134.5,54,1.8697595129504725,1.8697595129504725,1.5233331397070167,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:00.675312896,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:00.675456000,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
52.182.143.209,192.168.250.79,443,45903,2024-03-24 22:32:00.730055168,13.661804,8854,648.0842500741484,8854,648.0842500741484,269105.2184615383,518.7535238063817,340.53846153846155,134.5,54,1.8697595129504725,1.8697595129504725,1.5233331397070167,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888
52.182.143.209,192.168.250.79,443,45903,2024-03-24 22:32:00.738904832,13.661804,8854,648.0842500741484,8854,648.0842500741484,269105.2184615383,518.7535238063817,340.53846153846155,134.5,54,1.8697595129504725,1.8697595129504725,1.5233331397070167,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:00.789282048,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
192.168.250.79,31.13.80.53,45904,443,2024-03-24 22:32:00.791521024,3.873137,11958,3087.419835652599,1848,477.13261885649797,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,4.886628620523778e-06,0.0022105720120647004,0.0012873172760009765,0.00020599365234375,7.987022399902344e-05,2.5029140590576175,2.5029140590576175,1.7171928422585883
192.168.250.79,66.110.49.115,42682,443,2024-03-24 22:32:00.791544832,15.057551,2162,143.58244577753712,2107,139.92979336414,62015.49450549451,249.02910373186205,154.42857142857142,54.5,54,3.5289038463935887,3.5289038463935887,1.6125843904930939,0.001639425086600718,0.04048981460319025,0.01624533108302525,0.00011348724365234375,2.384185791015625e-05,3.248916975666644,3.248916975666644,2.4923970091011602,0.001774903508932405,0.0421296037120266,0.01597112875718337,0.00010704994201660156,2.384185791015625e-05,3.188061079875824,3.188061079875824,2.637860125764616
192.168.250.79,66.110.49.115,42682,443,2024-03-24 22:32:00.791619072,15.057551,2162,143.58244577753712,2107,139.92979336414,62015.49450549451,249.02910373186205,154.42857142857142,54.5,54,3.5289038463935887,3.5289038463935887,1.6125843904930939,0.001639425086600718,0.04048981460319025,0.01624533108302525,0.00011348724365234375,2.384185791015625e-05,3.248916975666644,3.248916975666644,2.4923970091011602,0.001774903508932405,0.0421296037120266,0.01597112875718337,0.00010704994201660156,2.384185791015625e-05,3.188061079875824,3.188061079875824,2.637860125764616
192.168.250.79,31.13.80.53,45904,443,2024-03-24 22:32:00.791742976,3.873137,11958,3087.419835652599,1848,477.13261885649797,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,4.886628620523778e-06,0.0022105720120647004,0.0012873172760009765,0.00020599365234375,7.987022399902344e-05,2.5029140590576175,2.5029140590576175,1.7171928422585883
192.168.250.79,31.13.80.53,45904,443,2024-03-24 22:32:00.791822848,3.873137,11958,3087.419835652599,1848,477.13261885649797,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,4.886628620523778e-06,0.0022105720120647004,0.0012873172760009765,0.00020599365234375,7.987022399902344e-05,2.5029140590576175,2.5029140590576175,1.7171928422585883
31.13.80.53,192.168.250.79,443,45904,2024-03-24 22:32:00.810712064,3.915488,17339,4428.3113624661855,4248,1084.9222370238397,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,7.48581603064932e-05,0.008652061043849217,0.006408604708584872,0.0007889270782470703,0.0,0.826693144358202,0.826693144358202,1.350069389091676
31.13.80.53,192.168.250.79,443,45904,2024-03-24 22:32:00.811986944,3.915488,17339,4428.3113624661855,4248,1084.9222370238397,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,7.48581603064932e-05,0.008652061043849217,0.006408604708584872,0.0007889270782470703,0.0,0.826693144358202,0.826693144358202,1.350069389091676
31.13.80.53,192.168.250.79,443,45904,2024-03-24 22:32:00.811986944,3.915488,17339,4428.3113624661855,4248,1084.9222370238397,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,7.48581603064932e-05,0.008652061043849217,0.006408604708584872,0.0007889270782470703,0.0,0.826693144358202,0.826693144358202,1.350069389091676
192.168.250.79,31.13.80.53,45904,443,2024-03-24 22:32:00.812073984,3.873137,11958,3087.419835652599,1848,477.13261885649797,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,4.886628620523778e-06,0.0022105720120647004,0.0012873172760009765,0.00020599365234375,7.987022399902344e-05,2.5029140590576175,2.5029140590576175,1.7171928422585883
66.110.49.115,192.168.250.79,443,42682,2024-03-24 22:32:00.814120960,15.043004,1531,101.77488485677462,1477,98.185176311859,2981.358974358974,54.60182207911174,117.76923076923077,109.0,54,0.22922176587187146,0.22922176587187165,0.46363402157312383,0.00018511532597970546,0.013605709315566957,0.005350791490994967,0.0,0.0,2.7654304917584462,2.7654304917584462,2.5427470568540147,0.00019912427527678963,0.014111140112577355,0.005796690781911214,0.0,0.0,2.6378880267689717,2.6378880267689717,2.4343441186498485
66.110.49.115,192.168.250.79,443,42682,2024-03-24 22:32:00.814120960,15.043004,1531,101.77488485677462,1477,98.185176311859,2981.358974358974,54.60182207911174,117.76923076923077,109.0,54,0.22922176587187146,0.22922176587187165,0.46363402157312383,0.00018511532597970546,0.013605709315566957,0.005350791490994967,0.0,0.0,2.7654304917584462,2.7654304917584462,2.5427470568540147,0.00019912427527678963,0.014111140112577355,0.005796690781911214,0.0,0.0,2.6378880267689717,2.6378880267689717,2.4343441186498485
66.110.49.115,192.168.250.79,443,42682,2024-03-24 22:32:00.814120960,15.043004,1531,101.77488485677462,1477,98.185176311859,2981.358974358974,54.60182207911174,117.76923076923077,109.0,54,0.22922176587187146,0.22922176587187165,0.46363402157312383,0.00018511532597970546,0.013605709315566957,0.005350791490994967,0.0,0.0,2.7654304917584462,2.7654304917584462,2.5427470568540147,0.00019912427527678963,0.014111140112577355,0.005796690781911214,0.0,0.0,2.6378880267689717,2.6378880267689717,2.4343441186498485
66.110.49.115,192.168.250.79,443,42682,2024-03-24 22:32:00.814120960,15.043004,1531,101.77488485677462,1477,98.185176311859,2981.358974358974,54.60182207911174,117.76923076923077,109.0,54,0.22922176587187146,0.22922176587187165,0.46363402157312383,0.00018511532597970546,0.013605709315566957,0.005350791490994967,0.0,0.0,2.7654304917584462,2.7654304917584462,2.5427470568540147,0.00019912427527678963,0.014111140112577355,0.005796690781911214,0.0,0.0,2.6378880267689717,2.6378880267689717,2.4343441186498485
192.168.250.79,66.110.49.115,42682,443,2024-03-24 22:32:00.814227968,15.057551,2162,143.58244577753712,2107,139.92979336414,62015.49450549451,249.02910373186205,154.42857142857142,54.5,54,3.5289038463935887,3.5289038463935887,1.6125843904930939,0.001639425086600718,0.04048981460319025,0.01624533108302525,0.00011348724365234375,2.384185791015625e-05,3.248916975666644,3.248916975666644,2.4923970091011602,0.001774903508932405,0.0421296037120266,0.01597112875718337,0.00010704994201660156,2.384185791015625e-05,3.188061079875824,3.188061079875824,2.637860125764616
192.168.250.79,66.110.49.115,42682,443,2024-03-24 22:32:00.814323968,15.057551,2162,143.58244577753712,2107,139.92979336414,62015.49450549451,249.02910373186205,154.42857142857142,54.5,54,3.5289038463935887,3.5289038463935887,1.6125843904930939,0.001639425086600718,0.04048981460319025,0.01624533108302525,0.00011348724365234375,2.384185791015625e-05,3.248916975666644,3.248916975666644,2.4923970091011602,0.001774903508932405,0.0421296037120266,0.01597112875718337,0.00010704994201660156,2.384185791015625e-05,3.188061079875824,3.188061079875824,2.637860125764616
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:00.832858112,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
31.13.80.53,192.168.250.79,443,45904,2024-03-24 22:32:00.844322816,3.915488,17339,4428.3113624661855,4248,1084.9222370238397,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,7.48581603064932e-05,0.008652061043849217,0.006408604708584872,0.0007889270782470703,0.0,0.826693144358202,0.826693144358202,1.350069389091676
31.13.80.53,192.168.250.79,443,45904,2024-03-24 22:32:00.844322816,3.915488,17339,4428.3113624661855,4248,1084.9222370238397,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,7.48581603064932e-05,0.008652061043849217,0.006408604708584872,0.0007889270782470703,0.0,0.826693144358202,0.826693144358202,1.350069389091676
31.13.80.53,192.168.250.79,443,45904,2024-03-24 22:32:00.844322816,3.915488,17339,4428.3113624661855,4248,1084.9222370238397,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,7.48581603064932e-05,0.008652061043849217,0.006408604708584872,0.0007889270782470703,0.0,0.826693144358202,0.826693144358202,1.350069389091676
192.168.250.79,31.13.80.53,45904,443,2024-03-24 22:32:00.844576000,3.873137,11958,3087.419835652599,1848,477.13261885649797,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,4.886628620523778e-06,0.0022105720120647004,0.0012873172760009765,0.00020599365234375,7.987022399902344e-05,2.5029140590576175,2.5029140590576175,1.7171928422585883
